base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.34,vary-two,DateTime,,Specio,0.50,Test::More,1.302204
perl:5.34,vary-two,DateTime,,Specio,0.50,Test::Simple,1.302195
perl:5.34,vary-two,DateTime,,Specio,0.50,Test::Simple,1.302204
perl:5.34,vary-two,DateTime,,Specio,0.50,URI,5.21
perl:5.34,vary-two,DateTime,,Specio,0.50,URI,5.28
perl:5.34,vary-two,DateTime,,Specio,0.50,HTTP::Message,6.44
perl:5.34,vary-two,DateTime,,Specio,0.50,HTTP::Message,6.46
perl:5.34,vary-two,DateTime,,Specio,0.50,HTTP::Date,6.05
perl:5.34,vary-two,DateTime,,Specio,0.50,HTTP::Date,6.06
perl:5.34,vary-two,DateTime,,Specio,0.50,Net::HTTP,6.22
perl:5.34,vary-two,DateTime,,Specio,0.50,Net::HTTP,6.23
perl:5.34,vary-two,DateTime,,Specio,0.50,HTML::Tagset,3.20
perl:5.34,vary-two,DateTime,,Specio,0.50,HTML::Tagset,3.24
perl:5.34,vary-two,DateTime,,Specio,0.50,HTML::Parser,3.81
perl:5.34,vary-two,DateTime,,Specio,0.50,HTML::Parser,3.83
perl:5.34,vary-two,DateTime,,Specio,0.50,JSON,4.10
perl:5.34,vary-two,DateTime,,Specio,0.50,JSON,4.11
